Work Year,Experience Level,Employment Type,Job Title,salary,salary_currency,Salary (USD),Employee Country,Work Mode,Company Country,Company Size
2022,Senior Level,Full-Time,ETL Developer,250000,USD,250000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,ETL Developer,63000,USD,63000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,135000,USD,135000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,85000,USD,85000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Science Manager,206000,USD,206000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Science Manager,175100,USD,175100,US,Remote,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,189650,USD,189650,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,164996,USD,164996,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Engineer,154000,USD,154000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,126000,USD,126000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,200000,USD,200000,US,Remote,US,Large
2022,Senior Level,Full-Time,Machine Learning Engineer,150000,USD,150000,US,Remote,US,Large
2022,Senior Level,Full-Time,Analytics Engineer,135000,USD,135000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Engineer,80000,GBP,98506,GB,On-Site,GB,Medium
2022,Mid Level,Full-Time,Data Engineer,60000,GBP,73880,GB,On-Site,GB,Medium
2022,Senior Level,Full-Time,Data Analyst,117000,USD,117000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,99450,USD,99450,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,200000,USD,200000,PR,Remote,PR,Medium
2022,Senior Level,Full-Time,Data Engineer,135000,USD,135000,PR,Remote,PR,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,193900,USD,193900,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,129300,USD,129300,US,On-Site,US,Medium
2022,Entry Level,Full-Time,Machine Learning Engineer,45000,GBP,55410,GB,Remote,GB,Small
2022,Senior Level,Full-Time,Data Analyst,70000,GBP,86193,GB,On-Site,GB,Medium
2022,Senior Level,Full-Time,Data Analyst,50000,GBP,61566,GB,On-Site,GB,Medium
2022,Senior Level,Full-Time,Data Analyst,175000,USD,175000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,130000,USD,130000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,188100,USD,188100,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Engineer,139860,USD,139860,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,248700,USD,248700,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,167100,USD,167100,US,On-Site,US,Medium
2022,Mid Level,Full-Time,BI Data Analyst,48000,EUR,50432,DE,Remote,DE,Small
2022,Senior Level,Full-Time,Data Scientist,205000,USD,205000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Architect,141300,USD,141300,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Architect,102100,USD,102100,US,On-Site,US,Medium
2022,Entry Level,Full-Time,Data Analyst,50000,USD,50000,AR,Remote,AR,Large
2022,Entry Level,Full-Time,Data Scientist,80000,EUR,84053,BE,Remote,BE,Large
2022,Mid Level,Full-Time,Lead Data Scientist,50000,GBP,61566,GB,Hybrid,GB,Small
2022,Senior Level,Full-Time,Data Architect,250000,USD,250000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Architect,63000,USD,63000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Science Manager,189500,USD,189500,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Science Manager,140100,USD,140100,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Engineer,177600,USD,177600,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Engineer,131300,USD,131300,US,Remote,US,Large
2022,Senior Level,Full-Time,Machine Learning Engineer,202900,USD,202900,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Engineer,115000,USD,115000,US,Remote,US,Medium
2022,Entry Level,Full-Time,Machine Learning Engineer,115000,USD,115000,US,Hybrid,US,Large
2022,Mid Level,Full-Time,Machine Learning Engineer,193900,USD,193900,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Machine Learning Engineer,129300,USD,129300,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Scientist,140000,USD,140000,US,Remote,US,Large
2022,Mid Level,Full-Time,Data Analyst,216200,USD,216200,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Data Analyst,144100,USD,144100,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Machine Learning Scientist,216000,USD,216000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Machine Learning Scientist,144000,USD,144000,US,On-Site,US,Medium
2022,Entry Level,Full-Time,Data Analyst,150000,USD,150000,US,Remote,US,Large
2022,Mid Level,Full-Time,Data Scientist,4200000,INR,53416,IN,Remote,ID,Large
2022,Entry Level,Full-Time,Applied Data Scientist,50000,USD,50000,AT,Hybrid,AT,Medium
2021,Senior Level,Full-Time,Cloud Data Architect,250000,USD,250000,US,Hybrid,US,Large
2022,Executive,Full-Time,Research Scientist,80000,EUR,84053,NL,On-Site,NL,Large
2022,Mid Level,Full-Time,Data Scientist,107000,GBP,131752,GB,Remote,GB,Medium
2022,Senior Level,Full-Time,Analytics Engineer,48000,USD,48000,AR,Remote,US,Small
2022,Executive,Full-Time,Data Science Manager,260500,USD,260500,US,On-Site,US,Medium
2022,Executive,Full-Time,Data Science Manager,175100,USD,175100,US,On-Site,US,Medium
2022,Entry Level,Full-Time,Data Analyst,55000,USD,55000,US,Remote,US,Small
2022,Mid Level,Full-Time,Data Analyst,130000,USD,130000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Applied Machine Learning Scientist,73400,EUR,77119,FR,Remote,GB,Large
2022,Entry Level,Full-Time,Data Scientist,49500,EUR,52008,BE,Hybrid,BE,Small
2022,Senior Level,Full-Time,Data Engineer,206699,USD,206699,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Engineer,99100,USD,99100,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Analytics Engineer,200000,USD,200000,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Analytics Engineer,54000,USD,54000,US,On-Site,US,Medium
2022,Entry Level,Full-Time,Analytics Engineer,130000,USD,130000,US,Hybrid,US,Large
2022,Senior Level,Full-Time,Data Engineer,100000,USD,100000,US,On-Site,US,Large
2022,Senior Level,Full-Time,Data Engineer,80000,USD,80000,US,On-Site,US,Large
2022,Senior Level,Full-Time,Data Scientist,100000,USD,100000,US,On-Site,US,Large
2022,Senior Level,Full-Time,Data Specialist,221300,USD,221300,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Specialist,148700,USD,148700,US,Remote,US,Large
2022,Mid Level,Full-Time,Data Engineer,74000,GBP,91118,GB,On-Site,GB,Medium
2022,Mid Level,Full-Time,Data Engineer,50000,GBP,61566,GB,On-Site,GB,Medium
2022,Mid Level,Full-Time,Data Scientist,58000,EUR,60938,DE,Remote,DE,Small
2022,Senior Level,Full-Time,Data Science Manager,249260,USD,249260,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Science Manager,185400,USD,185400,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Data Scientist,65000,GBP,80036,GB,Hybrid,GB,Medium
2022,Senior Level,Full-Time,Data Analyst,128875,USD,128875,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,93700,USD,93700,US,Remote,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,100000,USD,100000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,136260,USD,136260,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,109280,USD,109280,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,160000,USD,160000,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Scientist,92000,USD,92000,US,Remote,US,Large
2022,Mid Level,Full-Time,Data Engineer,110000,GBP,135446,GB,On-Site,GB,Medium
2022,Mid Level,Full-Time,Data Engineer,85000,GBP,104663,GB,On-Site,GB,Medium
2022,Entry Level,Full-Time,Data Engineer,129000,USD,129000,US,Remote,US,Large
2022,Entry Level,Full-Time,Data Engineer,86000,USD,86000,US,Remote,US,Large
2022,Senior Level,Full-Time,Business Data Analyst,100000,USD,100000,US,Remote,US,Large
2022,Mid Level,Full-Time,Data Analyst,90000,SGD,65257,SG,Hybrid,SG,Medium
2022,Mid Level,Full-Time,AI Scientist,200000,USD,200000,US,Remote,US,Medium
2022,Entry Level,Full-Time,Machine Learning Developer,180000,USD,180000,US,Remote,US,Large
2022,Mid Level,Full-Time,Data Scientist,153000,USD,153000,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Analyst,150075,USD,150075,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,110925,USD,110925,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Science Manager,193000,AUD,133766,AU,Remote,AU,Large
2022,Entry Level,Full-Time,Machine Learning Engineer,83000,USD,83000,US,On-Site,US,Large
2022,Senior Level,Full-Time,Data Scientist,186000,USD,186000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Scientist,148800,USD,148800,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Analyst,112900,USD,112900,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Analyst,90320,USD,90320,US,On-Site,US,Medium
2022,Senior Level,Full-Time,ML Engineer,240000,USD,240000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,ML Engineer,160000,USD,160000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Science Manager,300000,USD,300000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Science Manager,200000,USD,200000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Engineer,62500,EUR,65666,DE,Hybrid,DE,Small
2022,Mid Level,Full-Time,AI Scientist,200000,USD,200000,IN,Remote,US,Large
2022,Mid Level,Full-Time,Machine Learning Engineer,95000,GBP,116976,GB,On-Site,GB,Medium
2022,Mid Level,Full-Time,Machine Learning Engineer,75000,GBP,92350,GB,On-Site,GB,Medium
2022,Mid Level,Full-Time,AI Scientist,120000,USD,120000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Analyst,112900,USD,112900,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,90320,USD,90320,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analytics Manager,145000,USD,145000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analytics Manager,105400,USD,105400,US,Remote,US,Medium
2020,Entry Level,Full-Time,Data Scientist,43200,EUR,49268,DE,On-Site,DE,Small
2022,Senior Level,Full-Time,Data Scientist,215300,USD,215300,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Scientist,158200,USD,158200,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Engineer,209100,USD,209100,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Engineer,154600,USD,154600,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Analyst,115934,USD,115934,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Analyst,81666,USD,81666,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Engineer,155000,USD,155000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Machine Learning Engineer,80000,EUR,84053,FR,Remote,DE,Medium
2022,Senior Level,Full-Time,Data Analyst,164000,USD,164000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Analyst,132000,USD,132000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Scientist,123000,USD,123000,US,Remote,US,Medium
2022,Mid Level,Full-Time,ETL Developer,50000,EUR,52533,GR,On-Site,GR,Medium
2022,Executive,Full-Time,Lead Data Engineer,150000,CAD,115222,CA,Remote,CA,Small
2022,Senior Level,Full-Time,Data Engineer,165400,USD,165400,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,132320,USD,132320,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Architect,208775,USD,208775,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Architect,147800,USD,147800,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,136994,USD,136994,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,101570,USD,101570,US,Remote,US,Medium
2022,Executive,Full-Time,Head of Machine Learning,6000000,INR,76309,IN,Hybrid,IN,Large
2022,Entry Level,Full-Time,Machine Learning Engineer,28500,GBP,35093,GB,Remote,GB,Large
2022,Senior Level,Full-Time,Data Engineer,183600,USD,183600,US,Remote,US,Large
2022,Senior Level,Full-Time,Data Engineer,100800,USD,100800,US,Remote,US,Large
2022,Mid Level,Full-Time,Data Analyst,40000,GBP,49253,GB,Remote,GB,Medium
2022,Mid Level,Full-Time,Data Analyst,30000,GBP,36940,GB,Remote,GB,Medium
2022,Mid Level,Full-Time,Data Analyst,40000,EUR,42026,ES,Remote,ES,Medium
2022,Mid Level,Full-Time,Data Analyst,30000,EUR,31520,ES,Remote,ES,Medium
2022,Mid Level,Full-Time,Data Analyst,40000,EUR,42026,GR,Remote,GR,Medium
2022,Mid Level,Full-Time,Data Analyst,30000,EUR,31520,GR,Remote,GR,Medium
2022,Senior Level,Full-Time,Data Scientist,215300,USD,215300,US,On-Site,US,Large
2022,Senior Level,Full-Time,Data Scientist,140400,USD,140400,US,On-Site,US,Large
2022,Mid Level,Full-Time,Data Engineer,60000,EUR,63040,ES,Remote,ES,Medium
2022,Mid Level,Full-Time,Data Engineer,45000,EUR,47280,ES,Remote,ES,Medium
2022,Senior Level,Full-Time,Data Scientist,260000,USD,260000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Scientist,35000,GBP,43096,GB,On-Site,GB,Medium
2022,Mid Level,Full-Time,Data Engineer,60000,EUR,63040,GR,Remote,GR,Medium
2022,Mid Level,Full-Time,Data Engineer,45000,EUR,47280,GR,Remote,GR,Medium
2022,Mid Level,Full-Time,Data Engineer,45000,GBP,55410,GB,Remote,GB,Medium
2021,Mid Level,Full-Time,Machine Learning Engineer,43200,EUR,51064,IT,Hybrid,IT,Large
2022,Senior Level,Full-Time,Data Science Engineer,60000,USD,60000,AR,Remote,MX,Large
2022,Mid Level,Full-Time,Data Engineer,82900,USD,82900,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Data Engineer,63900,USD,63900,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Machine Learning Scientist,160000,USD,160000,US,Remote,US,Large
2022,Mid Level,Full-Time,Machine Learning Scientist,112300,USD,112300,US,Remote,US,Large
2022,Mid Level,Full-Time,Data Science Manager,241000,USD,241000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Science Manager,159000,USD,159000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,80000,USD,80000,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Data Analyst,58000,USD,58000,US,On-Site,US,Small
2022,Senior Level,Full-Time,Data Engineer,136000,USD,136000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Engineer,108800,USD,108800,US,On-Site,US,Medium
2022,Executive,Full-Time,Data Engineer,242000,USD,242000,US,Remote,US,Medium
2022,Executive,Full-Time,Data Engineer,200000,USD,200000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Scientist,50000,GBP,61566,GB,On-Site,GB,Medium
2022,Mid Level,Full-Time,Data Scientist,30000,GBP,36940,GB,On-Site,GB,Medium
2022,Mid Level,Full-Time,Data Engineer,40000,GBP,49253,GB,On-Site,GB,Medium
2022,Senior Level,Full-Time,Data Scientist,165220,USD,165220,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,120160,USD,120160,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,124190,USD,124190,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,181940,USD,181940,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Engineer,132320,USD,132320,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Engineer,220110,USD,220110,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Engineer,160080,USD,160080,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Scientist,180000,USD,180000,US,On-Site,US,Large
2022,Senior Level,Full-Time,Data Scientist,120000,USD,120000,US,On-Site,US,Large
2022,Mid Level,Full-Time,Data Analyst,126500,USD,126500,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Data Analyst,106260,USD,106260,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Analyst,116000,USD,116000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Analyst,155000,USD,155000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,120600,USD,120600,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Scientist,130000,USD,130000,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Data Scientist,90000,USD,90000,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Data Engineer,170000,USD,170000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,102100,USD,102100,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,84900,USD,84900,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,136620,USD,136620,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,99360,USD,99360,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,90000,GBP,110820,GB,On-Site,GB,Medium
2022,Senior Level,Full-Time,Data Scientist,80000,GBP,98506,GB,On-Site,GB,Medium
2022,Senior Level,Full-Time,Data Scientist,146000,USD,146000,US,Remote,US,Medium
2022,Entry Level,Full-Time,Data Engineer,35000,GBP,43096,GB,Remote,GB,Medium
2022,Executive,Full-Time,Data Analyst,130000,USD,130000,US,Remote,US,Medium
2022,Executive,Full-Time,Data Analyst,110000,USD,110000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,170000,USD,170000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Science Manager,161342,USD,161342,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Science Manager,137141,USD,137141,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,167000,USD,167000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,60000,GBP,73880,GB,On-Site,GB,Medium
2022,Senior Level,Full-Time,Data Engineer,50000,GBP,61566,GB,On-Site,GB,Medium
2022,Senior Level,Full-Time,Data Scientist,211500,USD,211500,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,138600,USD,138600,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Architect,192400,USD,192400,CA,Remote,CA,Medium
2022,Senior Level,Full-Time,Data Architect,90700,USD,90700,CA,Remote,CA,Medium
2022,Senior Level,Full-Time,Data Analyst,130000,USD,130000,CA,Remote,CA,Medium
2022,Senior Level,Full-Time,Data Analyst,61300,USD,61300,CA,Remote,CA,Medium
2022,Senior Level,Full-Time,Data Engineer,160000,USD,160000,US,On-Site,US,Large
2022,Senior Level,Full-Time,Data Engineer,113000,USD,113000,US,On-Site,US,Large
2022,Senior Level,Full-Time,Data Scientist,95550,USD,95550,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Data Analyst,167000,USD,167000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Analyst,115500,USD,115500,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,243900,USD,243900,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,156600,USD,156600,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,136600,USD,136600,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,128875,USD,128875,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,93700,USD,93700,US,Remote,US,Medium
2022,Executive,Full-Time,Head of Data Science,224000,USD,224000,US,Remote,US,Medium
2022,Executive,Full-Time,Head of Data Science,167875,USD,167875,US,Remote,US,Medium
2022,Executive,Full-Time,Analytics Engineer,175000,USD,175000,US,Remote,US,Medium
2022,Executive,Full-Time,Analytics Engineer,135000,USD,135000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,205300,USD,205300,US,On-Site,US,Large
2022,Senior Level,Full-Time,Data Scientist,176000,USD,176000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,200100,USD,200100,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,70500,USD,70500,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Engineer,54000,USD,54000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Scientist,205300,USD,205300,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Scientist,140400,USD,140400,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Analytics Engineer,205300,USD,205300,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Analytics Engineer,184700,USD,184700,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Engineer,175100,USD,175100,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,140250,USD,140250,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,116150,USD,116150,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,99050,USD,99050,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Analyst,85000,USD,85000,CA,On-Site,CA,Medium
2022,Mid Level,Full-Time,Data Analyst,75000,USD,75000,CA,On-Site,CA,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,214000,USD,214000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,192600,USD,192600,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Architect,266400,USD,266400,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Architect,213120,USD,213120,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Scientist,141300,USD,141300,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Data Scientist,102100,USD,102100,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Data Engineer,206699,USD,206699,US,On-Site,US,Medium
2022,Mid Level,Full-Time,Data Engineer,99100,USD,99100,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Engineer,110500,USD,110500,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Analyst,50000,GBP,61566,GB,On-Site,GB,Medium
2022,Mid Level,Full-Time,Data Analyst,35000,GBP,43096,GB,On-Site,GB,Medium
2022,Senior Level,Full-Time,Data Analyst,80000,USD,80000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,60000,USD,60000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,230000,USD,230000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analytics Manager,150260,USD,150260,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analytics Manager,109280,USD,109280,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Scientist,160000,USD,160000,US,Remote,US,Medium
2022,Entry Level,Full-Time,Data Analyst,67000,USD,67000,CA,On-Site,CA,Medium
2022,Entry Level,Full-Time,Data Analyst,52000,USD,52000,CA,On-Site,CA,Medium
2022,Senior Level,Full-Time,Data Analyst,129000,USD,129000,US,On-Site,US,Medium
2022,Senior Level,Full-Time,Data Analyst,69000,USD,69000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,126500,USD,126500,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,106260,USD,106260,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,220110,USD,220110,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Engineer,160080,USD,160080,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Analyst,105000,USD,105000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Analyst,135000,USD,135000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Analyst,50000,USD,50000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,220000,USD,220000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Scientist,140000,GBP,172386,GB,On-Site,GB,Medium
2022,Mid Level,Full-Time,Data Scientist,70000,GBP,86193,GB,On-Site,GB,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,220000,USD,220000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,120000,USD,120000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Data Scientist,200000,USD,200000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Machine Learning Engineer,120000,USD,120000,AE,Remote,AE,Small
2022,Senior Level,Full-Time,Machine Learning Engineer,65000,USD,65000,AE,Remote,AE,Small
2022,Executive,Full-Time,Data Engineer,216000,USD,216000,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,185100,USD,185100,US,Remote,US,Medium
2022,Senior Level,Full-Time,Data Scientist,104890,USD,104890,US,Remote,US,Medium
2022,Mid Level,Full-Time,Machine Learning Developer,100000,CAD,76814,CA,Remote,CA,Medium
2020,Senior Level,Full-Time,Machine Learning Manager,157000,CAD,117104,CA,Hybrid,CA,Large
2022,Executive,Full-Time,Director of Data Science,250000,CAD,192037,CA,Hybrid,CA,Large
2022,Mid Level,Full-Time,Machine Learning Engineer,120000,USD,120000,US,Remote,US,Small
2022,Mid Level,Full-Time,Machine Learning Infrastructure Engineer,53000,EUR,55685,PT,Hybrid,PT,Large
2022,Mid Level,Part-Time,Data Engineer,50000,EUR,52533,DE,Hybrid,DE,Large
2022,Mid Level,Full-Time,Applied Machine Learning Scientist,75000,USD,75000,BO,Remote,US,Large
2022,Mid Level,Full-Time,Applied Data Scientist,157000,USD,157000,US,Remote,US,Large
2022,Mid Level,Full-Time,Business Data Analyst,90000,CAD,69133,CA,Hybrid,CA,Large
2022,Entry Level,Full-Time,Data Engineer,65000,USD,65000,US,Remote,US,Small
2022,Senior Level,Full-Time,Machine Learning Engineer,65000,EUR,68293,IE,Remote,IE,Small
2021,Mid Level,Full-Time,Data Scientist,109000,USD,109000,US,Hybrid,US,Large
2022,Mid Level,Full-Time,Data Scientist,88000,CAD,67597,CA,Remote,CA,Medium
2021,Senior Level,Full-Time,Head of Data,87000,EUR,102839,SI,Remote,SI,Large
2022,Senior Level,Full-Time,Head of Data,200000,USD,200000,MY,Remote,US,Medium
2022,Entry Level,Full-Time,Data Scientist,66500,CAD,51081,CA,Remote,CA,Large
2022,Mid Level,Full-Time,Machine Learning Engineer,121000,AUD,83864,AU,Remote,AU,Large
2022,Entry Level,Full-Time,Data Scientist,40000,USD,40000,JP,Remote,MY,Large
2022,Mid Level,Full-Time,Head of Data,30000,EUR,31520,EE,Remote,EE,Small
2022,Senior Level,Full-Time,Machine Learning Engineer,57000,EUR,59888,NL,Remote,NL,Large
2020,Entry Level,Full-Time,Data Engineer,48000,EUR,54742,PK,Remote,DE,Large
2022,Senior Level,Full-Time,Research Scientist,85000,EUR,89306,FR,Hybrid,FR,Large
2022,Entry Level,Full-Time,Data Scientist,120000,AUD,83171,AU,Hybrid,AU,Medium
2022,Senior Level,Full-Time,Data Scientist,165000,USD,165000,US,Remote,US,Medium
2022,Mid Level,Full-Time,Machine Learning Scientist,153000,USD,153000,US,Hybrid,US,Medium
2022,Senior Level,Full-Time,Data Scientist,100000,USD,100000,BR,Remote,US,Medium
2022,Senior Level,Full-Time,Machine Learning Developer,100000,CAD,76814,CA,Remote,CA,Medium
2022,Mid Level,Full-Time,Data Scientist,150000,PLN,33609,PL,Remote,PL,Large
2022,Mid Level,Full-Time,Principal Data Analyst,75000,USD,75000,CA,Remote,CA,Small
